"","X","Animal_Species","Animal_Species_Corrected","Animal_Family","Animal_Taxa_Type","Plant_Species","Plant_Species_Corrected","Plant_Family","Plant_Life_Form","Plant_Part_Exploited","Interaction_Type","Data_Collection","Study_Site","Lat","Long","Study_ID","Genus","spp","Interaction","meanWD","sdWD"
"3007","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Funtumia africana","Funtumia_africana","Apocynaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Funtumia","africana","Antagonistic",0.424,0.0941339098036177
"3008","Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Funtumia elastica","Funtumia_elastica","Apocynaceae","","Fruit","Consumption","Feeding trails","Kibale National Park","","","42","Funtumia","elastica","Mutualistic",0.424,0.0941339098036177
"3009","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ganophyllum giganteum","Ganophyllum_giganteum","Sapindaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Ganophyllum","giganteum","Antagonistic",0.701833333333333,0.0941339098036177
"3010","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Garcinia afzelii","Garcinia_afzelii","Clusiaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Garcinia","afzelii","Antagonistic",0.741621568627451,0.0941339098036177
"3011","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Garcinia ovalifolia","Garcinia_spicata","Clusiaceae","Shrub","Leaf","Consumption","Observation","Santchou Reserve","","","8","Garcinia","spicata","Antagonistic",0.741621568627451,0.0941339098036177
"3012","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Polyalthia suaveolens","Greenwayodendron_suaveolens","Annonaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Greenwayodendron","suaveolens","Antagonistic",0.565580530764063,0.123401724247162
"3015","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Grewia coriaceae","Microcos_coriacea","Malvaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Grewia","coriacea","Antagonistic",0.5580625,0.0941339098036177
"3016","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Grewia coriacea","Microcos_coriacea","Malvaceae","","Seed","Dispersal","Feces","Loango National Park","","","10","Grewia","coriacea","Mutualistic",0.5580625,0.0941339098036177
"3017","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Grewia malacocarpa ","Grewia_malacocarpa ","Malvaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Grewia","malacocarpa ","Antagonistic",0.5580625,0.0941339098036177
"3018","African_Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Grewia mollis","Grewia_mollis","Malvaceae","","Leaf","Consumption","Observation, feces","Manovo Gounda St Floris National Park- Gounda ","21""15'E","9""51'N","63","Grewia","mollis","Antagonistic",0.5580625,0.0941339098036177
"3019","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Griffonia simplicifolia ","Griffonia_simplicifolia","Fabaceae","Shrub","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Griffonia","simplicifolia","Antagonistic",0.702416608694313,0.123401724247162
"3020","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Guarea cedrata ","Leplaea_cedrata","Meliaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Guarea","cedrata","Antagonistic",0.607288888888889,0.0941339098036177
"3021","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Guarea thompsonii ","Guarea_thompsonii","Meliaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Guarea","thompsonii","Antagonistic",0.607288888888889,0.0941339098036177
"3022","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Guibourtia ehie","Guibourtia_ehie","Fabaceae","Tree","Bark","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Guibourtia","ehie","Antagonistic",0.781306825396825,0.0941339098036177
"3023","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Halopegia azurea","Halopegia_azurea","Marantaceae","Herb","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Halopegia","azurea","Antagonistic",0.618812238996543,0.123702482015059
"3024","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Haumania liebrechtsiana","Haumania_liebrechtsiana","Marantaceae","Herb","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Haumania","liebrechtsiana","Antagonistic",0.618812238996543,0.123702482015059
"3025","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Heinsia crinita","Heinsia_crinita","Rubiaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Heinsia","crinita","Antagonistic",0.637445334781665,0.123401724247162
"3026","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Heisteria parvifolia","Heisteria_parvifolia","Olacaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Heisteria","parvifolia","Antagonistic",0.69625,0.0941339098036177
"3027","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Heisteria parvifolia","Heisteria_parvifolia","Olacaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Heisteria","parvifolia","Antagonistic",0.69625,0.0941339098036177
"3028","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Hexalobus crispiflorus","Hexalobus_crispiflorus","Annonaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Hexalobus","crispiflorus","Mutualistic",0.573333333333333,0.0941339098036177
"3029","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Hexalobus crispiflorus","Hexalobus_crispiflorus","Annonaceae","","Seed","Dispersal","Feces","Loango National Park","","","10","Hexalobus","crispiflorus","Mutualistic",0.573333333333333,0.0941339098036177
"3030","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Hippocratea vignei","Hippocratea_vignei","Celastraceae","Liana","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Hippocratea","vignei","Antagonistic",0.679654620181406,0.123401724247162
"3031","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Homalium letestui","Homalium_letestui","Flacourtiaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Homalium","letestui","Antagonistic",0.618812238996543,0.123702482015059
"3032","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Homalium aylmeri","Homalium_longistylum","Flacourtiaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Homalium","longistylum","Antagonistic",0.538021683802522,0.149653546988231
"3033","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Hylodendron gabonense","Hylodendron_gabunense","Fabaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Hylodendron","gabunense","Antagonistic",0.787,0.0941339098036177
"3034","African_Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Hymenocardia acida","Hymenocardia_acida","Phyllanthaceae","","Leaf","Consumption","Observation, feces","Manovo Gounda St Floris National Park- Gounda ","21""15'E","9""51'N","63","Hymenocardia","acida","Antagonistic",0.702,0.0941339098036177
"3035","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Hymenostegia afzelii ","Hymenostegia_afzelii","Fabaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Hymenostegia","afzelii","Antagonistic",0.8305,0.0941339098036177
"3036","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Hymenostegia aubrevillei ","Hymenostegia_aubrevillei","Fabaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Hymenostegia","aubrevillei","Antagonistic",0.8305,0.0941339098036177
"3037","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Hypodaphnis zenkeri","Hypodaphnis_zenkeri","Lauraceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Hypodaphnis","zenkeri","Antagonistic",0.564417570308376,0.123401724247162
"3039","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Hypselodelphys poggeana","Hypselodelphys_poggeana","Marantaceae","Herb","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Hypselodelphys","poggeana","Antagonistic",0.618812238996543,0.123702482015059
"3040","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia gabonensis","Irvingia_gabonensis","Irvingiaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Irvingia","gabonensis","Mutualistic",0.819569444444444,0.0941339098036177
"3041","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia gabonensis","Irvingia_gabonensis","Irvingiaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Irvingia","gabonensis","Antagonistic",0.819569444444444,0.0941339098036177
"3042","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia gabonensis","Irvingia_gabonensis","Irvingiaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Irvingia","gabonensis","Antagonistic",0.819569444444444,0.0941339098036177
"3043","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia grandiflora","Irvingia_gabonensis","Irvingiaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Irvingia","gabonensis","Mutualistic",0.819569444444444,0.0941339098036177
"3044","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia grandiflora","Irvingia_gabonensis","Irvingiaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Irvingia","gabonensis","Antagonistic",0.819569444444444,0.0941339098036177
"3045","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia gabonensis","Irvingia_gabonensis","Irvingiaceae","","Fruit","Dispersal","Feces","Santchou Reserve","","","8","Irvingia","gabonensis","Mutualistic",0.819569444444444,0.0941339098036177
"3046","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia gabonensis","Irvingia_gabonensis","Irvingiaceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Irvingia","gabonensis","Mutualistic",0.819569444444444,0.0941339098036177
"3047","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia gabonensis","Irvingia_gabonensis","Irvingiaceae","","Seed","Dispersal","Feces","Loango National Park","","","10","Irvingia","gabonensis","Mutualistic",0.819569444444444,0.0941339098036177
"3048","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia gabonensis","Irvingia_gabonensis","Irvingiaceae","Tree","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Irvingia","gabonensis","Mutualistic",0.819569444444444,0.0941339098036177
"3049","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia gabonensis ","Irvingia_gabonensis","Irvingiaceae","Tree","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Irvingia","gabonensis","Mutualistic",0.819569444444444,0.0941339098036177
"3050","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia grandifolia","Irvingia_grandifolia","Irvingiaceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Irvingia","grandifolia","Mutualistic",0.819569444444444,0.0941339098036177
"3051","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia grandifolia ","Irvingia_grandifolia","Irvingiaceae","Tree","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Irvingia","grandifolia","Mutualistic",0.819569444444444,0.0941339098036177
"3052","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia grandifolia ","Irvingia_grandifolia","Irvingiaceae","Tree","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Irvingia","grandifolia","Mutualistic",0.819569444444444,0.0941339098036177
"3053","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia robur","Irvingia_robur","Irvingiaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Irvingia","robur","Mutualistic",0.819569444444444,0.0941339098036177
"3054","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Irvingia robur","Irvingia_robur","Irvingiaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Irvingia","robur","Antagonistic",0.819569444444444,0.0941339098036177
"3055","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Canthium Cornelia","Keetia_cornelia","Rubiaceae","Liana","Leaf","Consumption","Observation","Santchou Reserve","","","8","Keetia","cornelia","Antagonistic",0.637445334781665,0.123401724247162
"3056","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Khaya anthotheca","Khaya_anthotheca","Meliaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Khaya","anthotheca","Antagonistic",0.516667583118636,0.0941339098036177
"3057","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Khaya anthotheca","Khaya_anthotheca","Meliaceae","Tree","Bark","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Khaya","anthotheca","Antagonistic",0.516667583118636,0.0941339098036177
"3058","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Khaya grandifoliola","Khaya_grandifoliola","Meliaceae","Tree","Bark","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Khaya","grandifoliola","Antagonistic",0.516667583118636,0.0941339098036177
"3059","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Khaya grandifoliola ","Khaya_grandifoliola","Meliaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Khaya","grandifoliola","Antagonistic",0.516667583118636,0.0941339098036177
"3060","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Khaya ivorensis","Khaya_ivorensis","Meliaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Khaya","ivorensis","Antagonistic",0.516667583118636,0.0941339098036177
